Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
69697,18,Female,B.Tech,ECE,8.28,0,1,2,3,87,9,2,2,Placed
55887,22,Male,B.Sc,CSE,6.72,0,1,1,2,71,10,3,0,Placed
95771,24,Male,B.Sc,CSE,7.65,2,5,4,8,70,9,0,0,Placed
14945,23,Male,B.Sc,Civil,7.34,1,3,1,8,69,10,2,3,Not Placed
15290,20,Male,B.Sc,Civil,7.21,1,5,2,5,65,5,1,0,Placed
29989,18,Female,B.Tech,CSE,6.8,1,2,3,3,100,8,2,0,Placed
28399,23,Female,MCA,CSE,6.19,0,5,10,7,40,6,1,0,Placed
53160,18,Female,B.Tech,IT,7.19,0,4,4,4,66,4,0,0,Placed
58585,22,Female,MCA,CSE,7.42,0,5,5,4,96,3,1,0,Placed
72899,22,Female,BCA,CSE,7.7,1,1,3,2,91,3,0,2,Not Placed
69885,19,Male,B.Sc,IT,6.8,2,6,8,3,71,8,3,2,Placed
17754,23,Female,B.Sc,ME,6.94,1,6,8,2,86,7,1,0,Placed
25033,19,Male,BCA,ME,7.39,2,6,7,8,38,8,1,2,Not Placed
48602,19,Male,MCA,ME,7.92,1,3,9,7,72,5,0,1,Placed
61664,23,Female,MCA,Civil,6.66,2,3,7,8,63,7,2,0,Placed
77428,24,Female,MCA,CSE,6.46,0,3,1,1,43,3,3,1,Not Placed
63306,19,Male,B.Tech,CSE,8.33,3,2,2,8,57,4,3,0,Placed
41073,24,Male,MCA,Civil,6.2,0,5,2,5,82,8,3,0,Placed
33567,24,Male,B.Tech,IT,6.21,1,6,1,3,51,10,3,0,Placed
86109,23,Female,B.Tech,CSE,8.15,0,2,10,10,84,7,1,0,Placed
92076,18,Male,B.Sc,CSE,6.11,1,5,9,9,97,9,2,0,Placed
58465,20,Male,B.Tech,ECE,7.5,0,6,7,3,64,5,2,2,Not Placed
7991,22,Male,MCA,IT,7.15,0,4,6,7,51,6,3,0,Placed
73945,24,Female,BCA,ME,6.14,3,2,4,1,99,4,0,0,Placed
55506,23,Female,MCA,Civil,6.56,0,6,4,1,93,1,0,0,Placed
93123,20,Female,B.Sc,IT,8.71,2,4,2,10,80,7,2,1,Placed
9234,19,Female,B.Sc,IT,8.34,0,4,4,6,49,9,0,0,Placed
93707,24,Male,B.Tech,ME,8.25,0,1,3,6,54,8,0,1,Placed
49472,19,Male,MCA,ME,9.28,0,2,8,4,76,8,3,0,Placed
99049,20,Male,B.Tech,ME,8.59,3,2,10,7,44,3,3,0,Placed
81023,24,Male,B.Sc,ECE,8.62,1,1,5,3,55,2,0,1,Placed
50881,21,Female,B.Tech,ME,7.47,1,1,7,4,85,9,2,0,Placed
88611,19,Male,B.Sc,ME,6.96,3,3,2,4,57,4,1,0,Placed
58705,18,Female,B.Sc,Civil,6.56,0,2,7,2,38,9,0,3,Not Placed
33490,21,Male,B.Sc,Civil,5.96,0,4,7,5,80,3,2,0,Placed
92286,24,Male,BCA,IT,7.31,3,4,9,9,99,4,3,0,Placed
71059,21,Female,MCA,ME,7.63,1,4,6,1,67,5,2,0,Placed
73683,22,Male,BCA,Civil,7.04,2,6,7,3,71,2,2,0,Placed
2393,19,Male,B.Tech,ECE,7.27,0,5,3,3,46,6,3,0,Placed
41894,23,Female,B.Tech,IT,7.35,0,4,6,7,66,4,3,0,Placed
93963,23,Male,BCA,IT,6.4,1,1,5,1,47,4,3,0,Placed
27768,22,Male,MCA,ME,7.05,0,3,4,5,75,5,3,0,Placed
31789,23,Male,B.Sc,CSE,6.54,0,2,1,1,80,3,2,3,Not Placed
89354,22,Female,B.Tech,ME,7.12,1,2,3,8,40,7,0,0,Placed
61762,20,Male,B.Tech,CSE,7.44,1,6,9,3,39,3,1,0,Placed
3483,23,Male,MCA,CSE,7.56,0,4,7,5,90,4,1,0,Placed
91282,23,Male,B.Tech,IT,6.97,1,5,9,10,85,7,2,2,Placed
37025,23,Male,BCA,CSE,7.75,1,3,5,6,53,4,1,0,Placed
82063,19,Female,B.Tech,CSE,6.67,0,6,2,1,77,3,3,0,Placed
35032,22,Male,BCA,ME,6.58,2,6,2,9,65,9,1,1,Placed
58663,18,Female,B.Tech,Civil,6.13,0,6,6,7,41,7,1,3,Not Placed
81607,22,Female,MCA,CSE,7.52,0,2,9,10,90,5,3,1,Placed
73343,21,Male,BCA,ME,6.93,1,3,5,10,79,10,2,0,Placed
3996,20,Female,MCA,Civil,7.07,2,5,10,7,93,1,3,1,Placed
68193,24,Female,B.Sc,IT,6.27,1,5,2,4,78,4,3,0,Placed
35165,24,Female,BCA,IT,7.77,1,3,4,6,59,9,2,0,Placed
3653,18,Female,MCA,CSE,6.82,1,2,7,1,69,9,0,1,Placed
53394,19,Male,BCA,ECE,6.25,2,4,3,8,83,8,0,3,Not Placed
2005,19,Male,BCA,ME,6.63,0,3,10,3,80,3,3,0,Not Placed
85000,24,Male,B.Sc,CSE,6.91,1,2,6,3,44,9,0,1,Placed
44327,21,Female,B.Tech,IT,8.04,0,1,2,2,61,7,3,0,Placed
65555,23,Male,BCA,ECE,7.65,0,3,4,6,69,7,2,0,Placed
92666,23,Female,B.Tech,CSE,5.8,1,2,7,5,95,10,0,1,Placed
92986,23,Female,B.Tech,CSE,6.92,0,1,6,8,98,9,1,0,Placed
63421,18,Male,BCA,CSE,7.08,0,6,3,10,78,2,2,0,Placed
25928,18,Female,BCA,CSE,7.08,3,1,6,2,65,9,2,0,Placed
83614,20,Male,BCA,ECE,5.98,1,4,8,4,39,3,3,1,Placed
88693,20,Male,MCA,ECE,6.53,2,4,10,3,65,8,0,1,Placed
71517,23,Female,B.Tech,IT,6.43,0,5,5,6,49,2,0,0,Placed
78980,19,Male,BCA,IT,6.48,0,6,3,5,44,6,2,2,Placed
5777,20,Male,MCA,CSE,6.53,1,5,7,2,51,5,1,0,Placed
76430,19,Female,B.Tech,CSE,6.42,0,6,9,3,45,3,0,1,Not Placed
36626,19,Female,MCA,ECE,7.62,1,4,9,9,90,1,3,0,Placed
32029,19,Female,MCA,ECE,5.49,1,3,6,8,99,3,1,0,Placed
6784,19,Male,B.Tech,ECE,8.59,2,1,10,7,78,7,2,1,Placed
70153,21,Male,BCA,ECE,7.4,1,5,7,5,41,8,2,1,Not Placed
64571,20,Male,BCA,IT,7.58,1,2,8,5,89,3,0,0,Placed
60176,21,Male,B.Tech,ME,6.48,1,2,1,7,97,1,2,2,Placed
50828,21,Female,MCA,CSE,6.22,2,6,7,6,60,10,0,1,Placed
52071,23,Male,B.Tech,CSE,5.02,0,2,7,1,48,1,3,0,Placed
56259,24,Female,B.Sc,CSE,6.69,1,5,5,5,49,3,2,2,Not Placed
21516,21,Male,MCA,IT,7.17,2,5,1,5,65,4,1,0,Placed
53044,22,Male,B.Tech,IT,6.8,3,4,4,5,54,9,1,1,Placed
23718,23,Male,BCA,Civil,6.99,1,5,1,3,82,6,0,3,Not Placed
31800,22,Male,B.Tech,ECE,7.05,1,3,8,2,67,9,1,0,Placed
93066,18,Male,B.Sc,CSE,7.8,0,6,7,5,63,3,3,2,Placed
53617,24,Female,B.Tech,Civil,8.66,1,2,6,5,82,2,2,2,Placed
35732,19,Female,B.Tech,IT,6.78,0,2,5,6,38,6,1,0,Placed
5303,20,Female,B.Sc,ECE,7.43,0,3,10,8,83,4,2,0,Placed
61392,22,Male,B.Sc,CSE,5.27,0,1,8,9,56,3,2,0,Placed
95708,20,Female,B.Tech,CSE,5.82,0,3,10,8,90,10,2,3,Not Placed
24960,19,Female,MCA,ECE,6.23,0,6,4,2,84,7,2,0,Placed
77649,24,Male,B.Sc,IT,5.34,2,6,10,7,38,6,1,0,Placed
24359,18,Female,B.Tech,ME,7.01,1,5,5,6,45,5,3,0,Placed
40226,19,Female,B.Sc,ME,6.61,0,4,1,1,63,5,1,0,Placed
74415,24,Female,MCA,Civil,7.07,0,6,9,8,86,8,0,0,Placed
62366,23,Female,B.Sc,Civil,7.73,0,1,2,9,72,4,1,2,Placed
81127,18,Male,BCA,CSE,7.77,2,6,8,1,47,4,3,0,Placed
68780,23,Male,B.Sc,IT,5.87,0,6,1,1,83,9,1,0,Placed
54017,24,Male,B.Tech,CSE,6.65,1,1,3,7,92,6,1,0,Placed
73522,18,Male,B.Sc,CSE,6.51,1,5,3,7,89,7,3,0,Placed
9800,20,Male,MCA,ECE,6.35,0,4,2,8,90,8,1,3,Not Placed
98341,21,Male,B.Tech,CSE,6.06,0,5,4,5,61,4,3,1,Placed
99319,18,Female,BCA,ECE,6.7,2,5,7,5,93,3,3,1,Placed
47803,19,Male,B.Tech,ME,7.83,0,5,1,8,89,8,1,0,Placed
65954,19,Female,B.Tech,Civil,7.04,0,5,10,5,44,4,3,0,Placed
60799,19,Female,BCA,ME,7.68,0,1,2,8,64,2,3,1,Not Placed
50113,20,Male,BCA,CSE,7.57,1,1,1,3,35,2,3,0,Placed
16355,21,Male,BCA,ME,6.72,1,2,8,9,44,4,2,0,Placed
24342,19,Female,B.Tech,IT,5.82,3,4,2,4,87,3,0,0,Placed
95829,20,Male,B.Tech,ECE,5.04,0,2,9,4,95,8,1,0,Placed
31017,19,Male,B.Tech,CSE,5.64,3,1,2,3,77,4,3,0,Placed
84774,23,Female,BCA,IT,5.79,0,1,8,2,55,9,0,0,Placed
34948,19,Male,B.Tech,ECE,8.4,0,5,10,1,35,3,0,0,Placed
44142,24,Male,B.Sc,CSE,6.63,1,5,2,10,91,4,0,1,Placed
94964,21,Female,B.Sc,CSE,5.76,2,1,3,1,48,6,3,1,Placed
23247,23,Male,B.Sc,CSE,7.1,2,4,4,6,58,10,2,0,Placed
56448,22,Male,MCA,CSE,5.55,0,2,4,2,87,8,1,0,Placed
88984,19,Male,MCA,ECE,5.54,0,2,1,5,85,4,2,0,Not Placed
45959,22,Male,MCA,ME,7.57,0,1,4,3,81,9,0,2,Not Placed
88450,19,Male,BCA,Civil,8.06,0,3,3,10,67,9,3,0,Not Placed
86983,18,Male,B.Sc,CSE,6.07,0,2,4,10,54,2,0,1,Not Placed
37267,19,Male,B.Sc,ECE,6.94,2,3,1,10,38,6,1,0,Placed
67013,19,Female,B.Tech,IT,6.0,0,5,5,9,36,3,3,0,Placed
19166,18,Female,B.Tech,ME,7.97,1,3,3,6,86,10,0,0,Placed
73434,18,Male,BCA,CSE,7.67,1,1,4,8,51,1,3,0,Not Placed
10408,24,Female,B.Tech,Civil,7.44,0,1,2,8,96,7,3,0,Placed
26821,21,Male,BCA,Civil,5.65,0,4,4,4,69,2,2,1,Not Placed
30622,20,Female,BCA,IT,6.77,1,6,2,10,81,3,2,1,Placed
79705,24,Male,BCA,CSE,8.31,2,1,7,5,94,1,2,0,Placed
99055,19,Female,B.Tech,CSE,7.07,1,2,7,1,96,4,1,0,Placed
93054,20,Female,BCA,ECE,8.72,3,6,6,7,48,10,3,0,Placed
57297,23,Male,B.Tech,IT,7.45,3,5,8,2,70,2,0,0,Placed
88615,22,Male,MCA,CSE,5.9,0,3,2,5,76,5,0,0,Not Placed
98459,20,Male,BCA,IT,6.5,1,1,6,6,61,9,0,0,Placed
8488,19,Male,B.Tech,CSE,5.75,1,5,1,6,95,7,0,0,Placed
60413,18,Male,B.Sc,IT,8.25,2,3,4,4,95,5,1,2,Not Placed
50426,18,Female,B.Tech,Civil,7.1,1,6,6,7,41,6,1,0,Placed
30460,19,Male,B.Sc,IT,7.5,1,6,2,1,79,7,2,0,Placed
46227,23,Male,B.Sc,CSE,7.79,2,1,5,6,50,9,2,0,Placed
43361,22,Female,MCA,CSE,6.43,1,4,3,2,60,10,1,0,Placed
23022,21,Female,B.Tech,ECE,5.9,0,1,1,10,40,2,2,0,Placed
71536,23,Male,B.Tech,IT,8.59,2,3,5,9,83,9,2,1,Placed
45349,19,Female,BCA,ECE,6.6,1,6,10,8,98,7,3,0,Placed
29828,19,Female,B.Tech,ME,6.96,0,2,2,7,89,4,3,0,Placed
82534,20,Female,B.Sc,ME,7.02,1,2,8,7,88,5,1,2,Not Placed
44956,24,Male,BCA,IT,7.73,0,5,4,6,86,3,3,1,Placed
58832,22,Male,BCA,ME,5.73,0,4,6,3,59,4,1,2,Not Placed
91531,23,Male,BCA,ECE,7.75,0,5,6,8,100,2,1,0,Placed
14908,19,Female,BCA,IT,8.13,0,5,5,3,71,7,0,1,Not Placed
71449,23,Female,B.Tech,CSE,6.53,3,4,3,10,95,4,2,0,Placed
35305,18,Female,BCA,Civil,5.96,1,5,5,10,46,4,3,1,Placed
60465,19,Male,BCA,IT,5.61,1,5,2,5,54,1,2,0,Placed
11850,21,Male,BCA,ME,7.44,0,2,7,6,60,9,3,0,Placed
38192,18,Female,B.Sc,IT,6.33,2,3,6,9,60,3,3,0,Placed
82397,24,Male,MCA,ECE,7.5,0,4,3,2,60,6,2,0,Placed
6081,24,Male,BCA,IT,7.67,1,5,4,7,81,6,1,0,Placed
24620,21,Female,MCA,ME,7.28,0,3,8,7,71,7,1,0,Placed
53006,20,Female,BCA,Civil,7.85,3,5,7,8,83,4,1,1,Placed
33184,18,Male,B.Sc,ECE,6.55,0,2,6,8,43,3,0,0,Placed
61154,22,Female,BCA,CSE,6.31,0,4,10,8,53,7,1,0,Not Placed
43840,21,Male,MCA,ME,6.89,1,5,10,7,37,1,2,0,Placed
87622,23,Male,MCA,CSE,7.06,0,5,2,2,86,5,1,1,Not Placed
24119,22,Male,B.Sc,CSE,6.69,0,5,5,7,53,3,1,0,Placed
86265,18,Male,B.Tech,CSE,8.65,0,4,7,1,77,3,2,0,Placed
35637,18,Male,B.Sc,IT,5.44,0,5,5,2,44,2,1,1,Not Placed
47105,23,Male,B.Sc,CSE,7.3,0,1,9,5,67,2,1,0,Placed
19954,19,Male,MCA,ME,5.59,0,5,6,1,53,8,3,0,Placed
26777,24,Male,B.Sc,Civil,7.02,1,1,1,4,76,5,3,3,Not Placed
44591,18,Male,BCA,Civil,8.02,2,2,4,2,73,6,2,0,Placed
77162,23,Female,B.Sc,CSE,4.91,2,4,9,4,62,8,0,1,Placed
34528,24,Male,MCA,ECE,7.19,2,1,2,9,67,1,3,0,Placed
88953,21,Male,BCA,CSE,7.32,3,6,4,5,94,4,0,0,Placed
82130,18,Male,MCA,CSE,6.82,2,2,10,6,74,6,0,1,Placed
51516,24,Male,MCA,Civil,6.39,1,4,5,6,61,5,2,0,Placed
17010,19,Female,B.Tech,Civil,6.85,0,6,5,9,80,6,0,0,Placed
69654,21,Female,BCA,IT,7.33,2,3,6,8,91,2,3,0,Placed
53533,24,Male,B.Tech,IT,5.32,2,2,3,8,64,8,0,0,Placed
66328,23,Male,B.Sc,CSE,6.78,0,4,8,9,78,3,1,0,Placed
64691,18,Male,B.Tech,Civil,7.12,2,2,5,6,45,6,3,0,Placed
56630,23,Male,BCA,ME,7.54,1,4,5,9,99,2,1,0,Placed
49235,19,Female,B.Sc,Civil,8.72,1,1,1,10,84,3,3,0,Placed
74718,23,Male,MCA,Civil,7.56,0,1,9,5,85,10,1,2,Not Placed
1251,22,Female,B.Tech,CSE,7.06,1,2,7,1,76,3,3,3,Not Placed
39066,20,Female,MCA,CSE,6.64,0,4,2,8,76,3,1,1,Placed
701,20,Male,B.Sc,ECE,6.26,0,3,10,10,70,3,2,0,Not Placed
42788,18,Male,B.Sc,ECE,6.88,3,6,4,9,52,2,1,3,Not Placed
3624,24,Female,BCA,IT,6.62,3,5,1,9,38,7,3,1,Placed
94869,19,Female,BCA,ME,6.56,2,3,9,4,81,5,0,0,Placed
95018,20,Male,MCA,ME,7.35,1,5,6,10,81,3,3,0,Placed
99758,21,Female,MCA,ECE,8.44,1,2,10,2,58,5,3,0,Placed
24941,22,Male,BCA,Civil,8.02,2,5,1,6,98,7,3,0,Placed
87199,21,Male,MCA,CSE,7.69,1,3,8,9,99,9,1,0,Placed
36295,21,Female,B.Sc,CSE,8.15,2,2,1,4,37,8,1,0,Placed
82361,22,Male,B.Sc,IT,6.78,2,2,9,3,65,10,3,0,Placed
89077,24,Male,B.Sc,CSE,6.4,0,4,1,3,77,2,2,1,Not Placed
72133,20,Male,B.Tech,CSE,7.83,1,3,1,9,52,4,1,0,Placed
875,23,Female,B.Tech,CSE,6.63,1,2,1,7,51,2,1,0,Placed
31473,23,Female,B.Sc,IT,6.2,0,6,4,10,47,7,3,0,Placed
86693,24,Female,B.Tech,IT,8.26,0,3,1,10,90,5,2,0,Placed
28988,24,Female,MCA,IT,5.97,1,5,5,5,50,2,2,0,Placed
45368,23,Male,B.Tech,CSE,6.78,0,1,6,1,39,4,2,1,Not Placed
5862,19,Male,B.Tech,ME,7.51,0,1,4,3,70,5,0,0,Placed
4948,23,Male,MCA,ECE,7.43,2,3,5,6,62,9,1,0,Placed
94639,23,Male,B.Tech,CSE,6.5,1,3,4,7,84,1,0,0,Placed
28359,20,Female,BCA,ECE,7.3,1,3,9,4,93,9,1,1,Placed
88089,22,Male,MCA,ME,6.01,2,4,1,6,86,6,1,0,Not Placed
75245,19,Female,MCA,CSE,7.72,1,2,2,10,78,6,2,1,Placed
36477,21,Male,BCA,IT,6.88,0,5,1,6,64,1,2,0,Placed
66820,23,Female,MCA,Civil,7.86,0,2,7,6,76,5,1,0,Placed
58829,19,Male,B.Tech,ME,7.5,0,5,8,3,62,5,2,0,Placed
17539,20,Female,BCA,IT,8.7,1,5,7,2,86,5,0,2,Placed
43360,23,Male,BCA,ME,6.99,2,5,7,10,61,7,2,2,Placed
88406,21,Male,MCA,CSE,7.77,3,2,1,2,79,9,0,0,Placed
71419,24,Female,B.Tech,Civil,7.93,0,3,2,2,64,6,0,0,Placed
61720,18,Female,B.Sc,ECE,7.38,2,5,7,9,48,3,2,0,Placed
25620,23,Male,B.Tech,CSE,6.46,0,3,8,3,83,8,0,0,Placed
92354,23,Female,B.Tech,ME,6.12,3,2,9,8,44,10,1,0,Placed
76853,24,Male,B.Tech,IT,5.96,1,1,7,10,84,2,3,0,Placed
38337,19,Female,BCA,Civil,8.43,1,6,4,9,70,1,0,0,Placed
66139,24,Male,BCA,ME,6.39,0,6,4,3,67,8,2,0,Placed
45766,20,Female,B.Sc,Civil,6.59,2,6,3,10,78,4,3,0,Placed
1385,20,Male,BCA,CSE,7.37,2,4,8,6,66,8,3,1,Placed
44558,20,Female,B.Tech,ME,7.64,0,5,5,3,55,3,2,0,Placed
32070,22,Female,BCA,IT,7.23,1,2,3,9,64,2,0,0,Placed
68959,22,Female,B.Tech,ME,7.24,1,3,9,7,100,2,3,0,Placed
50619,21,Female,B.Sc,ME,7.72,0,3,4,1,78,5,3,1,Not Placed
8331,18,Female,B.Tech,ME,7.85,2,4,6,10,88,6,0,0,Placed
22319,24,Male,MCA,IT,6.69,1,2,5,4,100,9,2,1,Placed
40639,19,Male,B.Sc,IT,6.31,0,6,10,1,70,9,1,0,Placed
75161,18,Male,BCA,CSE,7.66,2,1,9,6,40,4,3,0,Placed
19180,22,Male,B.Tech,Civil,7.13,2,6,10,4,72,5,3,0,Placed
47629,20,Male,BCA,ECE,7.3,2,6,2,3,55,9,0,2,Not Placed
85782,22,Female,B.Tech,ME,6.33,1,2,1,2,51,3,2,0,Placed
8199,24,Male,B.Tech,IT,8.06,1,5,1,7,89,2,2,0,Placed
37859,18,Male,MCA,IT,7.05,0,4,1,10,69,2,2,0,Placed
48225,19,Male,B.Sc,IT,7.75,3,4,6,8,84,4,2,0,Placed
95499,21,Female,BCA,IT,7.43,0,3,7,7,95,4,2,0,Placed
20950,23,Male,B.Tech,Civil,5.79,0,4,6,3,77,8,3,0,Placed
43805,22,Male,BCA,Civil,6.85,1,4,2,3,55,9,1,0,Not Placed
22385,20,Male,B.Sc,Civil,6.77,0,4,2,3,65,5,1,0,Placed
7349,22,Male,BCA,Civil,6.56,1,2,4,9,90,9,2,0,Placed
19149,24,Male,B.Tech,CSE,5.55,0,1,9,9,72,5,1,0,Placed
72803,21,Female,B.Sc,ECE,8.33,0,3,5,9,36,4,0,0,Placed
23777,24,Female,B.Sc,ME,7.58,1,5,6,1,46,8,0,0,Placed
27974,23,Female,MCA,CSE,6.98,1,1,10,4,85,4,3,0,Placed
33621,20,Male,B.Sc,Civil,6.14,1,6,5,10,48,2,3,2,Not Placed
28991,19,Male,B.Tech,ME,6.05,2,1,1,9,92,1,1,3,Not Placed
7185,23,Male,B.Tech,CSE,6.78,0,1,4,6,95,2,0,0,Placed
62651,19,Female,MCA,ECE,7.11,0,2,10,1,53,5,2,0,Placed
87244,20,Female,B.Sc,ME,5.27,1,3,10,6,74,1,1,1,Placed
37618,19,Male,BCA,ECE,7.87,3,5,9,5,70,4,3,0,Placed
91834,22,Male,B.Sc,Civil,7.28,0,6,5,9,39,7,0,0,Not Placed
16942,20,Female,BCA,ME,6.38,2,2,3,1,49,6,0,3,Not Placed
46215,22,Male,BCA,ECE,7.76,0,4,2,5,54,6,3,0,Placed
87971,24,Female,B.Sc,CSE,7.54,2,2,3,4,39,5,1,0,Placed
77647,23,Male,B.Tech,IT,8.28,0,1,9,9,59,9,2,0,Placed
40192,24,Female,BCA,ME,6.46,0,2,3,7,67,3,1,0,Placed
96346,18,Male,B.Tech,ECE,7.12,0,6,7,6,100,2,2,0,Placed
51057,21,Female,MCA,ECE,7.81,0,1,2,2,56,7,1,0,Placed
29626,19,Female,MCA,ME,7.8,0,2,6,10,66,3,1,1,Placed
7842,24,Male,BCA,CSE,7.9,1,5,2,10,49,2,1,0,Placed
98073,22,Female,B.Sc,ECE,6.23,0,1,10,7,65,8,1,0,Placed
58331,20,Male,B.Tech,ECE,8.98,0,5,8,7,65,1,2,0,Placed
69733,21,Male,B.Sc,ECE,6.63,1,4,9,2,50,7,2,2,Not Placed
15590,22,Male,BCA,CSE,5.4,0,6,4,2,69,10,3,0,Placed
46456,21,Female,BCA,ME,6.44,0,3,8,1,50,4,3,0,Placed
63835,21,Male,BCA,Civil,6.41,0,3,8,6,95,3,0,1,Placed
51673,18,Male,B.Tech,ECE,6.12,0,4,6,6,59,9,0,0,Placed
40869,21,Male,B.Tech,CSE,9.22,0,3,7,9,80,2,0,0,Placed
94934,20,Male,B.Tech,Civil,6.1,0,4,10,5,67,3,2,1,Placed
8729,23,Male,MCA,ME,6.94,0,1,6,5,78,3,3,1,Placed
36506,24,Male,MCA,CSE,6.24,1,4,9,2,81,4,2,1,Placed
97910,23,Female,B.Tech,ECE,7.46,1,5,9,2,71,9,0,0,Placed
83270,18,Male,BCA,ECE,6.38,0,2,9,9,95,7,2,0,Placed
3349,23,Female,BCA,ECE,5.46,3,3,2,6,57,3,1,0,Placed
45488,20,Male,BCA,IT,6.6,0,4,9,2,99,4,2,0,Placed
63956,20,Male,B.Tech,ECE,7.74,0,2,7,8,65,1,3,0,Placed
92782,24,Male,MCA,CSE,7.29,1,5,2,9,89,4,0,0,Placed
76178,24,Male,B.Sc,ECE,7.39,0,3,5,5,96,3,1,0,Placed
54502,18,Female,B.Sc,CSE,5.67,0,3,2,6,44,1,0,0,Placed
29091,20,Male,BCA,Civil,7.49,0,5,9,3,38,4,3,0,Not Placed
56111,23,Male,BCA,CSE,7.21,1,2,9,5,42,9,0,0,Not Placed
67058,21,Male,B.Sc,CSE,7.47,2,2,3,1,75,3,0,0,Placed
48600,19,Female,B.Tech,CSE,7.08,3,2,5,4,40,7,0,0,Placed
19105,21,Male,B.Tech,ECE,6.86,0,4,4,5,83,9,2,1,Placed
40629,24,Male,BCA,CSE,7.18,0,2,6,4,49,6,1,0,Placed
95616,19,Male,MCA,ECE,5.57,0,4,9,5,81,7,2,0,Placed
5665,23,Male,B.Tech,Civil,7.84,1,1,1,10,92,7,1,0,Placed
14728,23,Female,B.Sc,CSE,7.64,0,5,9,7,62,4,0,0,Placed
87839,24,Male,B.Tech,ME,7.23,3,2,4,2,82,8,2,0,Placed
63875,20,Male,BCA,CSE,7.25,1,4,5,2,85,8,0,0,Placed
34718,19,Male,MCA,IT,7.54,1,4,2,8,96,3,2,0,Placed
2182,21,Female,MCA,IT,7.52,1,6,7,2,91,3,1,0,Placed
4285,21,Male,MCA,ME,5.97,0,4,8,6,93,9,0,0,Placed
9785,20,Female,B.Tech,ECE,8.65,0,1,9,9,74,10,2,0,Placed
53945,23,Female,B.Tech,Civil,7.65,0,2,3,6,80,4,1,0,Placed
41611,23,Male,BCA,ME,8.19,1,4,1,1,37,7,0,0,Placed
89113,19,Female,MCA,CSE,7.2,0,1,3,1,44,8,1,1,Not Placed
80548,23,Male,MCA,ME,7.21,1,1,2,8,96,2,2,0,Placed
11620,19,Male,MCA,ME,6.78,0,1,7,3,52,2,2,1,Placed
39989,20,Male,MCA,Civil,7.61,3,1,10,7,91,9,2,0,Placed
62419,18,Male,B.Tech,IT,6.38,1,5,10,4,75,1,1,0,Placed
28278,20,Male,B.Tech,ME,6.72,0,6,9,6,96,10,2,0,Placed
95852,24,Female,BCA,ECE,8.36,0,2,5,9,46,8,2,2,Not Placed
15185,21,Female,BCA,ECE,6.06,1,1,1,8,61,5,0,1,Not Placed
57909,22,Female,B.Tech,ME,7.24,0,3,10,9,57,4,0,0,Placed
24106,18,Male,B.Tech,Civil,6.13,1,4,2,4,96,2,3,2,Not Placed
325,22,Male,MCA,ME,5.87,1,1,8,10,81,6,2,0,Placed
29242,20,Male,BCA,ME,6.73,2,2,6,2,78,1,1,2,Not Placed
36236,23,Female,BCA,CSE,7.69,1,2,3,2,99,8,1,1,Placed
14658,24,Male,B.Tech,Civil,5.24,0,5,7,9,59,3,3,2,Not Placed
9113,21,Male,BCA,ME,7.76,1,2,8,7,79,6,1,0,Placed
50896,18,Female,B.Tech,ECE,8.3,0,4,9,3,40,1,3,1,Not Placed
66644,21,Female,MCA,CSE,5.61,2,5,1,3,39,6,2,1,Not Placed
91768,18,Male,B.Tech,ME,7.79,0,1,6,5,39,6,2,0,Placed
72312,21,Female,MCA,CSE,7.78,0,4,4,10,80,9,1,1,Placed
66162,18,Male,MCA,CSE,8.98,0,1,2,2,84,3,0,0,Placed
78908,22,Female,BCA,ECE,5.87,2,5,1,8,57,8,2,3,Not Placed
26298,20,Female,B.Tech,IT,6.32,0,1,1,2,80,3,1,0,Placed
74414,19,Female,MCA,ME,6.22,0,5,7,1,43,7,3,0,Placed
94462,18,Male,MCA,ECE,6.79,1,5,9,7,73,9,3,0,Placed
62895,24,Male,BCA,CSE,5.63,0,4,8,6,41,7,3,1,Placed
7324,23,Male,B.Tech,Civil,7.94,0,1,4,6,55,9,3,3,Not Placed
96757,23,Male,BCA,ECE,7.12,1,1,4,6,36,8,1,0,Placed
35444,18,Female,B.Sc,ME,5.72,0,5,7,3,41,6,2,0,Not Placed
29685,20,Male,BCA,IT,7.68,0,3,9,7,86,2,1,0,Placed
31718,24,Male,BCA,ECE,8.42,0,2,3,4,47,8,0,0,Placed
98418,22,Male,B.Sc,CSE,6.91,0,5,8,7,86,8,0,1,Placed
47077,18,Male,B.Sc,IT,7.37,1,2,4,6,80,5,1,0,Placed
79418,18,Male,B.Tech,ME,6.47,0,1,3,4,58,7,1,0,Not Placed
95899,19,Male,B.Tech,ECE,6.55,2,5,8,3,50,3,0,0,Placed
91271,24,Female,MCA,CSE,7.56,2,5,8,5,39,3,0,1,Placed
59060,19,Female,B.Tech,CSE,7.0,2,1,3,8,54,8,3,0,Placed
45697,24,Female,B.Tech,ECE,6.4,1,1,3,6,69,1,2,0,Placed
42403,22,Female,B.Sc,Civil,5.85,0,5,2,3,41,1,1,0,Placed
69621,24,Male,BCA,Civil,7.88,2,2,3,3,56,4,2,0,Placed
84660,23,Female,B.Tech,IT,7.76,2,6,4,3,65,5,2,0,Placed
58379,20,Male,B.Tech,Civil,7.57,1,2,6,1,43,9,3,0,Placed
